<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
SPFB.RTS;0;20230428;162703;102250.000000000;3
SPFB.RTS;0;20230428;162703;102250.000000000;2
SPFB.RTS;0;20230428;162703;102250.000000000;2
SPFB.RTS;0;20230428;162703;102250.000000000;1
SPFB.RTS;0;20230428;162703;102250.000000000;1
SPFB.RTS;0;20230428;162703;102250.000000000;1
SPFB.RTS;0;20230428;162703;102250.000000000;2
SPFB.RTS;0;20230428;162703;102250.000000000;1
SPFB.RTS;0;20230428;162703;102260.000000000;2
SPFB.RTS;0;20230428;162703;102260.000000000;1
SPFB.RTS;0;20230428;162703;102260.000000000;1
SPFB.RTS;0;20230428;162703;102260.000000000;1
SPFB.RTS;0;20230428;162703;102260.000000000;1
SPFB.RTS;0;20230428;162703;102260.000000000;1
SPFB.RTS;0;20230428;162703;102260.000000000;1
SPFB.RTS;0;20230428;162703;102260.000000000;2
SPFB.RTS;0;20230428;162703;102260.000000000;1
SPFB.RTS;0;20230428;162703;102260.000000000;3
SPFB.RTS;0;20230428;162703;102270.000000000;3
SPFB.RTS;0;20230428;162703;102270.000000000;1
SPFB.RTS;0;20230428;162703;102270.000000000;1
SPFB.RTS;0;20230428;162703;102270.000000000;1
SPFB.RTS;0;20230428;162703;102270.000000000;3
SPFB.RTS;0;20230428;162703;102270.000000000;1
SPFB.RTS;0;20230428;162703;102270.000000000;2
SPFB.RTS;0;20230428;162703;102270.000000000;2
SPFB.RTS;0;20230428;162703;102270.000000000;1
SPFB.RTS;0;20230428;162703;102250.000000000;2
SPFB.RTS;0;20230428;162703;102250.000000000;2
SPFB.RTS;0;20230428;162703;102250.000000000;3
SPFB.RTS;0;20230428;162703;102250.000000000;1
SPFB.RTS;0;20230428;162703;102250.000000000;1
SPFB.RTS;0;20230428;162703;102240.000000000;1
SPFB.RTS;0;20230428;162703;102240.000000000;2
SPFB.RTS;0;20230428;162703;102240.000000000;1
SPFB.RTS;0;20230428;162704;102250.000000000;1
SPFB.RTS;0;20230428;162704;102250.000000000;1
SPFB.RTS;0;20230428;162707;102240.000000000;1
SPFB.RTS;0;20230428;162708;102220.000000000;3
SPFB.RTS;0;20230428;162708;102220.000000000;2
SPFB.RTS;0;20230428;162708;102220.000000000;3
SPFB.RTS;0;20230428;162709;102210.000000000;4
SPFB.RTS;0;20230428;162709;102210.000000000;4
SPFB.RTS;0;20230428;162709;102210.000000000;1
SPFB.RTS;0;20230428;162709;102210.000000000;4
SPFB.RTS;0;20230428;162709;102200.000000000;1
SPFB.RTS;0;20230428;162709;102200.000000000;1
SPFB.RTS;0;20230428;162709;102200.000000000;1
SPFB.RTS;0;20230428;162709;102200.000000000;2
SPFB.RTS;0;20230428;162709;102190.000000000;3
SPFB.RTS;0;20230428;162709;102200.000000000;1
SPFB.RTS;0;20230428;162710;102200.000000000;1
SPFB.RTS;0;20230428;162710;102190.000000000;1
SPFB.RTS;0;20230428;162710;102190.000000000;1
SPFB.RTS;0;20230428;162710;102200.000000000;1
SPFB.RTS;0;20230428;162711;102200.000000000;1
SPFB.RTS;0;20230428;162717;102200.000000000;1
SPFB.RTS;0;20230428;162719;102190.000000000;1
SPFB.RTS;0;20230428;162727;102190.000000000;1
SPFB.RTS;0;20230428;162727;102190.000000000;1
SPFB.RTS;0;20230428;162727;102190.000000000;1
SPFB.RTS;0;20230428;162727;102190.000000000;1
SPFB.RTS;0;20230428;162729;102190.000000000;2
SPFB.RTS;0;20230428;162730;102190.000000000;2
SPFB.RTS;0;20230428;162730;102200.000000000;2
SPFB.RTS;0;20230428;162730;102210.000000000;1
SPFB.RTS;0;20230428;162730;102210.000000000;1
SPFB.RTS;0;20230428;162730;102210.000000000;1
SPFB.RTS;0;20230428;162730;102210.000000000;3
SPFB.RTS;0;20230428;162730;102210.000000000;2
SPFB.RTS;0;20230428;162730;102210.000000000;2
SPFB.RTS;0;20230428;162730;102210.000000000;2
SPFB.RTS;0;20230428;162730;102210.000000000;1
SPFB.RTS;0;20230428;162730;102210.000000000;1
SPFB.RTS;0;20230428;162730;102210.000000000;1
SPFB.RTS;0;20230428;162732;102220.000000000;1
SPFB.RTS;0;20230428;162733;102220.000000000;1
SPFB.RTS;0;20230428;162733;102230.000000000;1
SPFB.RTS;0;20230428;162734;102230.000000000;1
SPFB.RTS;0;20230428;162734;102230.000000000;1
SPFB.RTS;0;20230428;162738;102220.000000000;2
SPFB.RTS;0;20230428;162738;102220.000000000;1
SPFB.RTS;0;20230428;162738;102220.000000000;2
SPFB.RTS;0;20230428;162738;102220.000000000;1
SPFB.RTS;0;20230428;162739;102220.000000000;1
SPFB.RTS;0;20230428;162739;102220.000000000;1
SPFB.RTS;0;20230428;162740;102230.000000000;1
SPFB.RTS;0;20230428;162747;102220.000000000;2
SPFB.RTS;0;20230428;162747;102220.000000000;1
SPFB.RTS;0;20230428;162747;102210.000000000;2
SPFB.RTS;0;20230428;162747;102210.000000000;1
SPFB.RTS;0;20230428;162751;102210.000000000;1
SPFB.RTS;0;20230428;162751;102210.000000000;2
SPFB.RTS;0;20230428;162751;102210.000000000;1
SPFB.RTS;0;20230428;162753;102210.000000000;1
SPFB.RTS;0;20230428;162754;102200.000000000;20
SPFB.RTS;0;20230428;162754;102190.000000000;1
SPFB.RTS;0;20230428;162754;102190.000000000;1
SPFB.RTS;0;20230428;162754;102190.000000000;1
SPFB.RTS;0;20230428;162755;102200.000000000;2
SPFB.RTS;0;20230428;162756;102190.000000000;3
SPFB.RTS;0;20230428;162758;102200.000000000;1
SPFB.RTS;0;20230428;162759;102210.000000000;1
SPFB.RTS;0;20230428;162806;102190.000000000;1
SPFB.RTS;0;20230428;162806;102190.000000000;1
SPFB.RTS;0;20230428;162810;102190.000000000;1
SPFB.RTS;0;20230428;162812;102200.000000000;2
SPFB.RTS;0;20230428;162812;102200.000000000;2
SPFB.RTS;0;20230428;162814;102180.000000000;1
SPFB.RTS;0;20230428;162818;102190.000000000;2
SPFB.RTS;0;20230428;162818;102190.000000000;1
SPFB.RTS;0;20230428;162818;102190.000000000;1
SPFB.RTS;0;20230428;162818;102190.000000000;2
SPFB.RTS;0;20230428;162818;102200.000000000;2
SPFB.RTS;0;20230428;162818;102200.000000000;2
SPFB.RTS;0;20230428;162829;102180.000000000;1
SPFB.RTS;0;20230428;162829;102180.000000000;1
SPFB.RTS;0;20230428;162834;102180.000000000;1
SPFB.RTS;0;20230428;162835;102190.000000000;2
SPFB.RTS;0;20230428;162835;102190.000000000;2
SPFB.RTS;0;20230428;162835;102190.000000000;1
SPFB.RTS;0;20230428;162835;102200.000000000;2
SPFB.RTS;0;20230428;162835;102200.000000000;2
SPFB.RTS;0;20230428;162835;102200.000000000;1
SPFB.RTS;0;20230428;162837;102190.000000000;2
SPFB.RTS;0;20230428;162837;102200.000000000;1
SPFB.RTS;0;20230428;162837;102210.000000000;1
SPFB.RTS;0;20230428;162837;102210.000000000;1
SPFB.RTS;0;20230428;162837;102210.000000000;1
SPFB.RTS;0;20230428;162837;102220.000000000;4
SPFB.RTS;0;20230428;162837;102220.000000000;2
SPFB.RTS;0;20230428;162837;102220.000000000;1
SPFB.RTS;0;20230428;162837;102220.000000000;1
SPFB.RTS;0;20230428;162837;102220.000000000;1
SPFB.RTS;0;20230428;162837;102220.000000000;1
SPFB.RTS;0;20230428;162837;102220.000000000;1
SPFB.RTS;0;20230428;162837;102220.000000000;2
SPFB.RTS;0;20230428;162837;102230.000000000;1
SPFB.RTS;0;20230428;162837;102230.000000000;2
SPFB.RTS;0;20230428;162837;102230.000000000;1
SPFB.RTS;0;20230428;162837;102230.000000000;1
SPFB.RTS;0;20230428;162837;102230.000000000;1
SPFB.RTS;0;20230428;162840;102240.000000000;1
SPFB.RTS;0;20230428;162843;102230.000000000;2
SPFB.RTS;0;20230428;162846;102220.000000000;1
SPFB.RTS;0;20230428;162846;102220.000000000;1
SPFB.RTS;0;20230428;162847;102220.000000000;1
SPFB.RTS;0;20230428;162847;102220.000000000;1
SPFB.RTS;0;20230428;162855;102210.000000000;1
SPFB.RTS;0;20230428;162856;102210.000000000;1
SPFB.RTS;0;20230428;162903;102210.000000000;1
SPFB.RTS;0;20230428;162907;102210.000000000;1
SPFB.RTS;0;20230428;162907;102210.000000000;1
SPFB.RTS;0;20230428;162907;102210.000000000;1
SPFB.RTS;0;20230428;162907;102210.000000000;3
SPFB.RTS;0;20230428;162907;102210.000000000;4
SPFB.RTS;0;20230428;162907;102210.000000000;4
SPFB.RTS;0;20230428;162907;102210.000000000;18
SPFB.RTS;0;20230428;162907;102210.000000000;10
SPFB.RTS;0;20230428;162907;102210.000000000;8
SPFB.RTS;0;20230428;162907;102200.000000000;2
SPFB.RTS;0;20230428;162907;102200.000000000;1
SPFB.RTS;0;20230428;162907;102200.000000000;2
SPFB.RTS;0;20230428;162907;102200.000000000;1
SPFB.RTS;0;20230428;162907;102190.000000000;1
SPFB.RTS;0;20230428;162918;102200.000000000;1
SPFB.RTS;0;20230428;162919;102200.000000000;1
SPFB.RTS;0;20230428;162921;102210.000000000;1
SPFB.RTS;0;20230428;162922;102200.000000000;1
SPFB.RTS;0;20230428;162922;102190.000000000;1
SPFB.RTS;0;20230428;162922;102190.000000000;1
SPFB.RTS;0;20230428;162922;102180.000000000;2
SPFB.RTS;0;20230428;162924;102190.000000000;2
SPFB.RTS;0;20230428;162925;102200.000000000;1
SPFB.RTS;0;20230428;162931;102190.000000000;1
SPFB.RTS;0;20230428;162931;102190.000000000;1
SPFB.RTS;0;20230428;162931;102180.000000000;1
SPFB.RTS;0;20230428;162931;102180.000000000;2
SPFB.RTS;0;20230428;162931;102180.000000000;1
SPFB.RTS;0;20230428;162931;102180.000000000;1
SPFB.RTS;0;20230428;162931;102180.000000000;1
SPFB.RTS;0;20230428;162931;102170.000000000;1
SPFB.RTS;0;20230428;162931;102170.000000000;1
SPFB.RTS;0;20230428;162931;102170.000000000;2
SPFB.RTS;0;20230428;162931;102170.000000000;1
SPFB.RTS;0;20230428;162931;102170.000000000;1
SPFB.RTS;0;20230428;162931;102170.000000000;2
SPFB.RTS;0;20230428;162931;102170.000000000;1
SPFB.RTS;0;20230428;162931;102170.000000000;2
SPFB.RTS;0;20230428;162931;102170.000000000;1
SPFB.RTS;0;20230428;162931;102170.000000000;1
SPFB.RTS;0;20230428;162931;102170.000000000;3
SPFB.RTS;0;20230428;162931;102160.000000000;1
SPFB.RTS;0;20230428;162931;102160.000000000;1
SPFB.RTS;0;20230428;162931;102160.000000000;1
SPFB.RTS;0;20230428;162940;102170.000000000;2
SPFB.RTS;0;20230428;162940;102180.000000000;1
SPFB.RTS;0;20230428;162940;102180.000000000;2
SPFB.RTS;0;20230428;162940;102180.000000000;1
SPFB.RTS;0;20230428;162940;102180.000000000;2
SPFB.RTS;0;20230428;162940;102180.000000000;2
SPFB.RTS;0;20230428;162940;102190.000000000;2
SPFB.RTS;0;20230428;162940;102190.000000000;1
SPFB.RTS;0;20230428;162940;102190.000000000;3
SPFB.RTS;0;20230428;162940;102190.000000000;1
SPFB.RTS;0;20230428;162940;102190.000000000;1
SPFB.RTS;0;20230428;162940;102190.000000000;2
SPFB.RTS;0;20230428;162940;102190.000000000;2
SPFB.RTS;0;20230428;162940;102190.000000000;1
SPFB.RTS;0;20230428;162940;102190.000000000;2
SPFB.RTS;0;20230428;162940;102190.000000000;1
SPFB.RTS;0;20230428;162940;102200.000000000;1
SPFB.RTS;0;20230428;162940;102200.000000000;1
SPFB.RTS;0;20230428;162940;102200.000000000;9
SPFB.RTS;0;20230428;162944;102190.000000000;2
SPFB.RTS;0;20230428;162945;102180.000000000;2
SPFB.RTS;0;20230428;162945;102180.000000000;2
SPFB.RTS;0;20230428;162946;102190.000000000;1
SPFB.RTS;0;20230428;162946;102190.000000000;7
SPFB.RTS;0;20230428;162946;102200.000000000;1
SPFB.RTS;0;20230428;162946;102210.000000000;1
SPFB.RTS;0;20230428;162946;102210.000000000;2
SPFB.RTS;0;20230428;162947;102220.000000000;2
SPFB.RTS;0;20230428;162949;102210.000000000;1
SPFB.RTS;0;20230428;162949;102200.000000000;1
SPFB.RTS;0;20230428;162949;102200.000000000;1
SPFB.RTS;0;20230428;162949;102200.000000000;1
SPFB.RTS;0;20230428;162951;102190.000000000;1
SPFB.RTS;0;20230428;162958;102200.000000000;1
SPFB.RTS;0;20230428;162958;102200.000000000;47
SPFB.RTS;0;20230428;162958;102200.000000000;3
SPFB.RTS;0;20230428;162958;102200.000000000;2
SPFB.RTS;0;20230428;162958;102200.000000000;1
SPFB.RTS;0;20230428;162958;102210.000000000;1
SPFB.RTS;0;20230428;162958;102210.000000000;2
SPFB.RTS;0;20230428;162958;102200.000000000;2
SPFB.RTS;0;20230428;162958;102210.000000000;2
SPFB.RTS;0;20230428;162958;102210.000000000;2
SPFB.RTS;0;20230428;162958;102200.000000000;1
SPFB.RTS;0;20230428;163000;102210.000000000;1
SPFB.RTS;0;20230428;163000;102230.000000000;1
SPFB.RTS;0;20230428;163000;102230.000000000;3
SPFB.RTS;0;20230428;163000;102230.000000000;1
SPFB.RTS;0;20230428;163000;102230.000000000;2
SPFB.RTS;0;20230428;163000;102240.000000000;1
SPFB.RTS;0;20230428;163000;102240.000000000;1
SPFB.RTS;0;20230428;163000;102240.000000000;1
SPFB.RTS;0;20230428;163001;102220.000000000;1
SPFB.RTS;0;20230428;163001;102240.000000000;1
SPFB.RTS;0;20230428;163001;102230.000000000;1
SPFB.RTS;0;20230428;163002;102240.000000000;10
SPFB.RTS;0;20230428;163002;102240.000000000;1
SPFB.RTS;0;20230428;163002;102240.000000000;1
SPFB.RTS;0;20230428;163002;102240.000000000;1
SPFB.RTS;0;20230428;163002;102240.000000000;3
SPFB.RTS;0;20230428;163004;102240.000000000;2
SPFB.RTS;0;20230428;163004;102240.000000000;2
SPFB.RTS;0;20230428;163005;102250.000000000;1
SPFB.RTS;0;20230428;163005;102250.000000000;2
SPFB.RTS;0;20230428;163005;102250.000000000;1
SPFB.RTS;0;20230428;163005;102250.000000000;1
SPFB.RTS;0;20230428;163005;102250.000000000;2
SPFB.RTS;0;20230428;163005;102250.000000000;1
SPFB.RTS;0;20230428;163005;102250.000000000;1
SPFB.RTS;0;20230428;163005;102250.000000000;1
SPFB.RTS;0;20230428;163005;102260.000000000;1
SPFB.RTS;0;20230428;163005;102260.000000000;1
SPFB.RTS;0;20230428;163005;102260.000000000;1
SPFB.RTS;0;20230428;163005;102260.000000000;2
SPFB.RTS;0;20230428;163005;102260.000000000;4
SPFB.RTS;0;20230428;163005;102260.000000000;2
SPFB.RTS;0;20230428;163006;102260.000000000;1
SPFB.RTS;0;20230428;163006;102260.000000000;2
SPFB.RTS;0;20230428;163011;102260.000000000;5
SPFB.RTS;0;20230428;163013;102250.000000000;1
SPFB.RTS;0;20230428;163013;102250.000000000;1
SPFB.RTS;0;20230428;163015;102250.000000000;1
SPFB.RTS;0;20230428;163015;102240.000000000;1
SPFB.RTS;0;20230428;163015;102240.000000000;1
SPFB.RTS;0;20230428;163015;102240.000000000;1
SPFB.RTS;0;20230428;163015;102240.000000000;2
SPFB.RTS;0;20230428;163015;102240.000000000;2
SPFB.RTS;0;20230428;163015;102240.000000000;2
SPFB.RTS;0;20230428;163015;102240.000000000;1
SPFB.RTS;0;20230428;163022;102230.000000000;1
SPFB.RTS;0;20230428;163022;102230.000000000;1
SPFB.RTS;0;20230428;163031;102240.000000000;1
SPFB.RTS;0;20230428;163031;102240.000000000;2
SPFB.RTS;0;20230428;163036;102250.000000000;1
SPFB.RTS;0;20230428;163037;102250.000000000;1
SPFB.RTS;0;20230428;163040;102240.000000000;1
SPFB.RTS;0;20230428;163040;102240.000000000;1
SPFB.RTS;0;20230428;163040;102240.000000000;3
SPFB.RTS;0;20230428;163041;102240.000000000;1
SPFB.RTS;0;20230428;163046;102240.000000000;1
SPFB.RTS;0;20230428;163047;102240.000000000;1
SPFB.RTS;0;20230428;163047;102240.000000000;1
SPFB.RTS;0;20230428;163047;102240.000000000;2
SPFB.RTS;0;20230428;163047;102240.000000000;2
SPFB.RTS;0;20230428;163047;102230.000000000;1
SPFB.RTS;0;20230428;163051;102230.000000000;1
SPFB.RTS;0;20230428;163053;102230.000000000;5
SPFB.RTS;0;20230428;163053;102230.000000000;1
SPFB.RTS;0;20230428;163053;102220.000000000;1
SPFB.RTS;0;20230428;163053;102220.000000000;2
SPFB.RTS;0;20230428;163053;102220.000000000;2
SPFB.RTS;0;20230428;163055;102220.000000000;1
SPFB.RTS;0;20230428;163055;102220.000000000;1
SPFB.RTS;0;20230428;163055;102220.000000000;1
SPFB.RTS;0;20230428;163059;102210.000000000;2
SPFB.RTS;0;20230428;163102;102210.000000000;2
SPFB.RTS;0;20230428;163102;102210.000000000;3
SPFB.RTS;0;20230428;163103;102210.000000000;1
SPFB.RTS;0;20230428;163103;102210.000000000;4
SPFB.RTS;0;20230428;163105;102210.000000000;1
SPFB.RTS;0;20230428;163105;102210.000000000;1
SPFB.RTS;0;20230428;163105;102200.000000000;1
SPFB.RTS;0;20230428;163105;102200.000000000;1
SPFB.RTS;0;20230428;163105;102200.000000000;1
SPFB.RTS;0;20230428;163105;102200.000000000;5
SPFB.RTS;0;20230428;163105;102200.000000000;3
SPFB.RTS;0;20230428;163105;102200.000000000;1
SPFB.RTS;0;20230428;163105;102200.000000000;16
SPFB.RTS;0;20230428;163105;102200.000000000;1
SPFB.RTS;0;20230428;163105;102190.000000000;1
SPFB.RTS;0;20230428;163106;102190.000000000;1
SPFB.RTS;0;20230428;163106;102190.000000000;2
SPFB.RTS;0;20230428;163106;102190.000000000;1
SPFB.RTS;0;20230428;163106;102180.000000000;24
SPFB.RTS;0;20230428;163107;102180.000000000;2
SPFB.RTS;0;20230428;163107;102180.000000000;6
SPFB.RTS;0;20230428;163108;102180.000000000;1
SPFB.RTS;0;20230428;163109;102190.000000000;1
SPFB.RTS;0;20230428;163109;102190.000000000;1
SPFB.RTS;0;20230428;163111;102180.000000000;1
SPFB.RTS;0;20230428;163113;102180.000000000;1
SPFB.RTS;0;20230428;163113;102190.000000000;3
SPFB.RTS;0;20230428;163113;102190.000000000;2
SPFB.RTS;0;20230428;163113;102190.000000000;2
SPFB.RTS;0;20230428;163113;102200.000000000;3
SPFB.RTS;0;20230428;163113;102200.000000000;3
SPFB.RTS;0;20230428;163119;102180.000000000;1
SPFB.RTS;0;20230428;163120;102180.000000000;1
SPFB.RTS;0;20230428;163121;102180.000000000;1
SPFB.RTS;0;20230428;163122;102180.000000000;6
SPFB.RTS;0;20230428;163124;102180.000000000;1
SPFB.RTS;0;20230428;163124;102180.000000000;2
SPFB.RTS;0;20230428;163129;102180.000000000;5
SPFB.RTS;0;20230428;163130;102190.000000000;1
SPFB.RTS;0;20230428;163130;102190.000000000;1
SPFB.RTS;0;20230428;163130;102190.000000000;1
SPFB.RTS;0;20230428;163130;102190.000000000;1
SPFB.RTS;0;20230428;163130;102190.000000000;1
SPFB.RTS;0;20230428;163130;102190.000000000;1
SPFB.RTS;0;20230428;163130;102200.000000000;2
SPFB.RTS;0;20230428;163130;102200.000000000;1
SPFB.RTS;0;20230428;163130;102200.000000000;1
SPFB.RTS;0;20230428;163130;102210.000000000;3
SPFB.RTS;0;20230428;163130;102210.000000000;4
SPFB.RTS;0;20230428;163130;102210.000000000;1
SPFB.RTS;0;20230428;163130;102210.000000000;1
SPFB.RTS;0;20230428;163130;102210.000000000;1
SPFB.RTS;0;20230428;163130;102210.000000000;2
SPFB.RTS;0;20230428;163130;102210.000000000;1
SPFB.RTS;0;20230428;163130;102210.000000000;2
SPFB.RTS;0;20230428;163131;102210.000000000;1
SPFB.RTS;0;20230428;163134;102200.000000000;2
SPFB.RTS;0;20230428;163134;102200.000000000;1
SPFB.RTS;0;20230428;163134;102200.000000000;1
SPFB.RTS;0;20230428;163134;102200.000000000;2
SPFB.RTS;0;20230428;163135;102220.000000000;1
SPFB.RTS;0;20230428;163135;102230.000000000;1
SPFB.RTS;0;20230428;163136;102240.000000000;1
SPFB.RTS;0;20230428;163137;102250.000000000;1
SPFB.RTS;0;20230428;163139;102240.000000000;1
SPFB.RTS;0;20230428;163139;102240.000000000;1
SPFB.RTS;0;20230428;163143;102240.000000000;1
SPFB.RTS;0;20230428;163145;102240.000000000;1
SPFB.RTS;0;20230428;163147;102250.000000000;1
SPFB.RTS;0;20230428;163149;102240.000000000;2
SPFB.RTS;0;20230428;163151;102250.000000000;1
SPFB.RTS;0;20230428;163153;102250.000000000;1
SPFB.RTS;0;20230428;163153;102250.000000000;2
SPFB.RTS;0;20230428;163153;102260.000000000;1
SPFB.RTS;0;20230428;163153;102260.000000000;1
SPFB.RTS;0;20230428;163155;102230.000000000;2
SPFB.RTS;0;20230428;163155;102230.000000000;1
SPFB.RTS;0;20230428;163155;102230.000000000;1
SPFB.RTS;0;20230428;163155;102230.000000000;1
SPFB.RTS;0;20230428;163155;102230.000000000;1
SPFB.RTS;0;20230428;163155;102240.000000000;1
SPFB.RTS;0;20230428;163157;102240.000000000;1
SPFB.RTS;0;20230428;163157;102240.000000000;1
SPFB.RTS;0;20230428;163157;102240.000000000;1
SPFB.RTS;0;20230428;163157;102250.000000000;2
SPFB.RTS;0;20230428;163157;102250.000000000;1
SPFB.RTS;0;20230428;163157;102250.000000000;1
SPFB.RTS;0;20230428;163157;102250.000000000;1
SPFB.RTS;0;20230428;163157;102250.000000000;1
SPFB.RTS;0;20230428;163157;102250.000000000;1
SPFB.RTS;0;20230428;163157;102260.000000000;2
SPFB.RTS;0;20230428;163157;102260.000000000;1
SPFB.RTS;0;20230428;163157;102260.000000000;1
SPFB.RTS;0;20230428;163157;102260.000000000;1
SPFB.RTS;0;20230428;163159;102250.000000000;1
SPFB.RTS;0;20230428;163159;102250.000000000;1
SPFB.RTS;0;20230428;163159;102250.000000000;5
SPFB.RTS;0;20230428;163159;102250.000000000;1
SPFB.RTS;0;20230428;163200;102240.000000000;1
SPFB.RTS;0;20230428;163201;102250.000000000;2
SPFB.RTS;0;20230428;163201;102250.000000000;1
SPFB.RTS;0;20230428;163201;102240.000000000;1
SPFB.RTS;0;20230428;163202;102230.000000000;1
SPFB.RTS;0;20230428;163202;102230.000000000;1
SPFB.RTS;0;20230428;163202;102230.000000000;1
SPFB.RTS;0;20230428;163207;102240.000000000;1
SPFB.RTS;0;20230428;163207;102250.000000000;1
SPFB.RTS;0;20230428;163215;102230.000000000;1
SPFB.RTS;0;20230428;163215;102230.000000000;1
SPFB.RTS;0;20230428;163215;102230.000000000;2
SPFB.RTS;0;20230428;163215;102220.000000000;1
SPFB.RTS;0;20230428;163215;102220.000000000;1
SPFB.RTS;0;20230428;163215;102220.000000000;1
SPFB.RTS;0;20230428;163215;102220.000000000;1
SPFB.RTS;0;20230428;163215;102220.000000000;1
SPFB.RTS;0;20230428;163215;102220.000000000;1
SPFB.RTS;0;20230428;163217;102230.000000000;1
SPFB.RTS;0;20230428;163218;102210.000000000;1
SPFB.RTS;0;20230428;163218;102210.000000000;1
SPFB.RTS;0;20230428;163218;102210.000000000;1
SPFB.RTS;0;20230428;163220;102210.000000000;1
SPFB.RTS;0;20230428;163220;102220.000000000;1
SPFB.RTS;0;20230428;163227;102220.000000000;2
SPFB.RTS;0;20230428;163228;102210.000000000;2
SPFB.RTS;0;20230428;163228;102210.000000000;1
SPFB.RTS;0;20230428;163229;102210.000000000;2
SPFB.RTS;0;20230428;163229;102220.000000000;1
SPFB.RTS;0;20230428;163229;102210.000000000;2
SPFB.RTS;0;20230428;163229;102210.000000000;2
SPFB.RTS;0;20230428;163230;102200.000000000;1
SPFB.RTS;0;20230428;163230;102210.000000000;1
SPFB.RTS;0;20230428;163231;102210.000000000;1
SPFB.RTS;0;20230428;163232;102220.000000000;2
SPFB.RTS;0;20230428;163235;102220.000000000;1
SPFB.RTS;0;20230428;163235;102220.000000000;1
SPFB.RTS;0;20230428;163235;102210.000000000;1
SPFB.RTS;0;20230428;163235;102210.000000000;1
SPFB.RTS;0;20230428;163236;102210.000000000;1
SPFB.RTS;0;20230428;163236;102210.000000000;1
SPFB.RTS;0;20230428;163237;102210.000000000;1
SPFB.RTS;0;20230428;163237;102210.000000000;1
SPFB.RTS;0;20230428;163237;102210.000000000;2
SPFB.RTS;0;20230428;163238;102210.000000000;2
SPFB.RTS;0;20230428;163239;102210.000000000;2
SPFB.RTS;0;20230428;163240;102210.000000000;2
SPFB.RTS;0;20230428;163241;102210.000000000;2
SPFB.RTS;0;20230428;163242;102210.000000000;2
SPFB.RTS;0;20230428;163242;102200.000000000;1
SPFB.RTS;0;20230428;163242;102200.000000000;1
SPFB.RTS;0;20230428;163242;102200.000000000;3
SPFB.RTS;0;20230428;163242;102200.000000000;3
SPFB.RTS;0;20230428;163242;102200.000000000;3
SPFB.RTS;0;20230428;163242;102200.000000000;1
SPFB.RTS;0;20230428;163242;102200.000000000;3
SPFB.RTS;0;20230428;163242;102200.000000000;1
SPFB.RTS;0;20230428;163242;102190.000000000;2
SPFB.RTS;0;20230428;163242;102190.000000000;1
SPFB.RTS;0;20230428;163242;102190.000000000;1
SPFB.RTS;0;20230428;163244;102180.000000000;8
SPFB.RTS;0;20230428;163247;102190.000000000;1
SPFB.RTS;0;20230428;163250;102180.000000000;2
SPFB.RTS;0;20230428;163251;102180.000000000;2
SPFB.RTS;0;20230428;163251;102180.000000000;1
SPFB.RTS;0;20230428;163259;102190.000000000;1
SPFB.RTS;0;20230428;163304;102180.000000000;2
SPFB.RTS;0;20230428;163304;102190.000000000;1
SPFB.RTS;0;20230428;163304;102180.000000000;6
SPFB.RTS;0;20230428;163307;102180.000000000;2
SPFB.RTS;0;20230428;163307;102180.000000000;36
SPFB.RTS;0;20230428;163307;102180.000000000;2
SPFB.RTS;0;20230428;163307;102180.000000000;2
SPFB.RTS;0;20230428;163307;102170.000000000;1
SPFB.RTS;0;20230428;163307;102170.000000000;1
SPFB.RTS;0;20230428;163307;102170.000000000;2
SPFB.RTS;0;20230428;163307;102170.000000000;1
SPFB.RTS;0;20230428;163307;102170.000000000;4
SPFB.RTS;0;20230428;163307;102170.000000000;8
SPFB.RTS;0;20230428;163307;102170.000000000;2
SPFB.RTS;0;20230428;163307;102170.000000000;1
SPFB.RTS;0;20230428;163307;102170.000000000;3
SPFB.RTS;0;20230428;163307;102170.000000000;3
SPFB.RTS;0;20230428;163307;102170.000000000;3
SPFB.RTS;0;20230428;163307;102160.000000000;1
SPFB.RTS;0;20230428;163307;102160.000000000;2
SPFB.RTS;0;20230428;163307;102160.000000000;1
SPFB.RTS;0;20230428;163307;102160.000000000;1
SPFB.RTS;0;20230428;163307;102160.000000000;1
SPFB.RTS;0;20230428;163307;102160.000000000;1
SPFB.RTS;0;20230428;163307;102150.000000000;1
SPFB.RTS;0;20230428;163308;102150.000000000;1
SPFB.RTS;0;20230428;163308;102160.000000000;1
SPFB.RTS;0;20230428;163308;102160.000000000;2
SPFB.RTS;0;20230428;163308;102150.000000000;1
SPFB.RTS;0;20230428;163309;102150.000000000;1
SPFB.RTS;0;20230428;163309;102150.000000000;1
SPFB.RTS;0;20230428;163309;102150.000000000;1
SPFB.RTS;0;20230428;163309;102150.000000000;1
SPFB.RTS;0;20230428;163309;102150.000000000;1
SPFB.RTS;0;20230428;163309;102140.000000000;1
SPFB.RTS;0;20230428;163309;102140.000000000;1
SPFB.RTS;0;20230428;163309;102140.000000000;1
SPFB.RTS;0;20230428;163309;102140.000000000;1
SPFB.RTS;0;20230428;163309;102140.000000000;1
SPFB.RTS;0;20230428;163309;102140.000000000;1
SPFB.RTS;0;20230428;163309;102140.000000000;1
SPFB.RTS;0;20230428;163309;102140.000000000;2
SPFB.RTS;0;20230428;163309;102140.000000000;1
